stockid,ticker,genre,name
1158,FIVE,Comedy,"Five Below, Inc. - Common Stock"
1159,FIVN,Romance,"Five9, Inc. - Common Stock"
1160,FIXD,Comedy,First Trust TCW Opportunistic Fixed Income ETF
1161,FIXX,Drama,"Homology Medicines, Inc. - Common Stock"
1162,FIZZ,Comedy,National Beverage Corp. - Common Stock
1163,FJP,Drama,First Trust Japan AlphaDEX Fund
1164,FKO,Drama,First Trust South Korea AlphaDEX Fund
1165,FKU,Drama|Thriller,First Trust United Kingdom AlphaDEX Fund
1166,FLAT,Comedy,Barclays PLC - iPath US Treasury Flattener ETN
1167,FLDM,Comedy,Fluidigm Corporation - Common Stock
1168,FLEX,Horror,Flex Ltd. - Ordinary Shares
1169,FLGT,Documentary,"Fulgent Genetics, Inc. - Common Stock"
1170,FLIC,Action,The First of Long Island Corporation - Common Stock
1171,FLIR,Comedy,"FLIR Systems, Inc. - Common Stock"
1172,FLKS,Comedy|Drama|Romance,"Flex Pharma, Inc. - Common Stock"
1173,FLL,Drama,"Full House Resorts, Inc. - Common Stock"
1174,FLMN,Comedy,Falcon Minerals Corporation - Class A Common Stock
1175,FLMNW,Comedy|Sci-Fi,Falcon Minerals Corporation - Warrant
1176,FLN,Drama,First Trust Latin America AlphaDEX Fund
1177,FLNT,Drama,"Fluent, Inc. - Common Stock"
1178,FLWS,Drama|War,"1-800 FLOWERS.COM, Inc. - Class A Common Stock"
1179,FLXN,Crime|Drama|Film-Noir,"Flexion Therapeutics, Inc. - Common Stock"
1180,FLXS,Comedy,"Flexsteel Industries, Inc. - Common Stock"
1181,FMAO,Action,"Farmers & Merchants Bancorp, Inc. - Common Stock"
1183,FMB,Drama|Romance|War,First Trust Managed Municipal ETF
1184,FMBH,Comedy|War,"First Mid-Illinois Bancshares, Inc. - Common Stock"
1185,FMBI,Drama,"First Midwest Bancorp, Inc. - Common Stock"
1186,FMCIU,Drama,Forum Merger II Corporation - Unit
1187,FMHI,Drama,First Trust Municipal High Income ETF
1188,FMK,Comedy|Romance,First Trust Mega Cap AlphaDEX Fund
1189,FMNB,Documentary,Farmers National Banc Corp. - Common Stock
1190,FNCB,Drama,FNCB Bancorp Inc. - Common Stock
1191,FNHC,Documentary,FedNat Holding Company - Common Stock
1192,FNJN,Documentary,"Finjan Holdings, Inc. - Common Stock"
1193,FNK,Drama,First Trust Mid Cap Value AlphaDEX Fund
1194,FNKO,Comedy,"Funko, Inc. - Class A Common Stock"
1196,FNLC,Action|Adventure|Drama|Sci-Fi|War,"First Bancorp, Inc (ME) - Common Stock"
1197,FNSR,Action|Adventure|Comedy|Romance,Finisar Corporation - Common Stock
1198,FNWB,Action|Adventure,First Northwest Bancorp - Common Stock
1199,FNX,Sci-Fi,First Trust Mid Cap Core AlphaDEX Fund
1200,FNY,Action|Sci-Fi|Thriller|War,First Trust Mid Cap Growth AlphaDEX Fund
1201,FOANC,Action|Western,Gabelli NextShares Trust - Gabelli Food of All Nations NextShares
1202,FOCS,Comedy,Focus Financial Partners Inc. - Common Stock
1203,FOLD,Drama,"Amicus Therapeutics, Inc. - Common Stock"
1204,FOMX,Adventure|War,Foamix Pharmaceuticals Ltd. - Ordinary Shares
1205,FONE,Action|Animation|Children's|Sci-Fi|Thriller|War,First Trust NASDAQ Smartphone Index Fund
1206,FONR,Sci-Fi,Fonar Corporation - Common Stock
1207,FORD,Drama,"Forward Industries, Inc. - Common Stock"
1208,FORK,Drama|War,Fuling Global Inc. - Ordinary Shares
1209,FORM,Western,"FormFactor, Inc. - Common Stock"
1210,FORR,Action|Adventure|Romance|Sci-Fi|War,"Forrester Research, Inc. - Common Stock"
1211,FORTY,Comedy|Drama|Romance,Formula Systems (1985) Ltd. - ADS represents 1 ordinary shares
1212,FOSL,Mystery|Thriller,"Fossil Group, Inc. - Common Stock"
1213,FOX,Crime|Drama,"Twenty-First Century Fox, Inc. - Class B Common Stock"
1214,FOXA,Action|Horror|Sci-Fi|Thriller,"Twenty-First Century Fox, Inc. - Class A Common Stock"
1215,FOXF,Action|Adventure|Comedy|Horror|Sci-Fi,Fox Factory Holding Corp. - Common Stock
1216,FPA,Adventure|Romance,First Trust Asia Pacific Ex-Japan AlphaDEX Fund
1217,FPAY,Drama|War,"FlexShopper, Inc. - Common Stock"
1218,FPRX,Action|Thriller,"Five Prime Therapeutics, Inc. - Common Stock"
1219,FPXI,Horror|Thriller,First Trust International IPO ETF
1220,FRAN,Action|Comedy|Musical,Francesca's Holdings Corporation - Common Stock
1221,FRBA,Action|Crime|Drama,First Bank - Common Stock
1222,FRBK,Action|Drama|War,"Republic First Bancorp, Inc. - Common Stock"
1223,FRED,Animation|Comedy,"Fred's, Inc. - Common Stock"
1224,FRGI,Drama|War,"Fiesta Restaurant Group, Inc. - Common Stock"
1225,FRME,Drama,First Merchants Corporation - Common Stock
1226,FRPH,Comedy|Romance,"FRP Holdings, Inc. - Common Stock"
1227,FRPT,Crime|Drama|Thriller,"Freshpet, Inc. - Common Stock"
1228,FRSH,Drama,"Papa Murphy's Holdings, Inc. - Common Stock"
1230,FRSX,Comedy|Romance,Foresight Autonomous Holdings Ltd. - American Depositary Shares
1231,FRTA,Drama,"Forterra, Inc. - Common Stock"
1232,FSAC,Mystery|Sci-Fi,Federal Street Acquisition Corp. - Common Stock
1233,FSACU,Action|Drama|War,Federal Street Acquisition Corp. - Unit consisting of One Common Stock and Half of a Warrant
1234,FSACW,Comedy|Crime,Federal Street Acquisition Corp. - Warrant
1235,FSBC,Comedy,"FSB Bancorp, Inc. - Common Stock"
1236,FSBW,Comedy|Drama,"FS Bancorp, Inc. - Common Stock"
1237,FSCT,Drama,"ForeScout Technologies, Inc. - Common Stock"
1238,FSFG,Comedy,"First Savings Financial Group, Inc. - Common Stock"
1240,FSLR,Action|Sci-Fi|Thriller,"First Solar, Inc. - Common Stock"
1241,FSNN,Comedy|Horror,"Fusion Connect, Inc. - Common Stock"
1242,FSTR,Action|Drama|War,L.B. Foster Company - Common Stock
1243,FSV,Comedy|Drama,FirstService Corporation - Subordinate Voting Shares
1244,FSZ,Comedy|Drama|Romance,First Trust Switzerland AlphaDEX Fund
1245,FTA,Drama,First Trust Large Cap Value AlphaDEX Fund
1246,FTAG,Drama,First Trust Indxx Global Agriculture ETF
1247,FTC,Drama|Romance,First Trust Large Cap Growth AlphaDEX Fund
1248,FTCS,Crime|Film-Noir|Thriller,First Trust Capital Strength ETF
1249,FTD,Thriller,"FTD Companies, Inc. - Common Stock"
1250,FTEK,Drama|War,"Fuel Tech, Inc. - Common Stock"
1251,FTEO,Drama,"FRONTEO, Inc. - American Depositary Shares"
1252,FTFT,Film-Noir|Mystery|Thriller,Future FinTech Group Inc. - Common Stock
1253,FTGC,Drama|Sci-Fi,First Trust Global Tactical Commodity Strategy Fund
1254,FTHI,Adventure,First Trust BuyWrite Income ETF
1255,FTLB,Comedy|Horror,First Trust Hedged BuyWrite Income ETF
1256,FTNT,Comedy|War,"Fortinet, Inc. - Common Stock"
1257,FTR,Comedy,Frontier Communications Corporation - Common Stock
1258,FTRI,Horror,First Trust Indxx Global Natural Resources Income ETF
1259,FTSL,Adventure|Comedy|Drama,First Trust Senior Loan Fund ETF
1260,FTSM,Crime|Film-Noir|Thriller,First Trust Enhanced Short Maturity ETF
1261,FTSV,Action|Adventure|Comedy|Horror,"Forty Seven, Inc. - Common Stock"
1262,FTXD,Adventure|War,First Trust Nasdaq Retail ETF
1263,FTXG,Drama|War,First Trust Nasdaq Food & Beverage ETF
1264,FTXH,Action|Drama|Mystery|Romance|Thriller,First Trust Nasdaq Pharmaceuticals ETF
1265,FTXL,Comedy|Romance,First Trust Nasdaq Semiconductor ETF
1266,FTXN,Western,First Trust Nasdaq Oil & Gas ETF
1267,FTXO,Film-Noir|Thriller,First Trust Nasdaq Bank ETF
1268,FTXR,Drama,First Trust Nasdaq Transportation ETF
1269,FULT,Comedy|Mystery|Thriller,Fulton Financial Corporation - Common Stock
1270,FUNC,Comedy|Sci-Fi,First United Corporation - Common Stock
1271,FUND,Drama,"Sprott Focus Trust, Inc. - Closed End Fund"
1272,FUSB,Drama|War,"First US Bancshares, Inc. - Common Stock"
1273,FUV,Comedy|Drama,"Arcimoto, Inc. - Common Stock"
1274,FV,Adventure|Animation|Sci-Fi|Thriller,First Trust Dorsey Wright Focus 5 ETF
1275,FVC,Action|Adventure,First Trust Dorsey Wright Dynamic Focus 5 ETF
1276,FVE,Comedy|Drama,Five Star Senior Living Inc. - Common Shares
1277,FWONA,Action|Drama|Romance,Liberty Media Corporation - Series A Liberty Formula One Common Stock
1278,FWONK,Comedy|Horror,Liberty Media Corporation - Series C Liberty Formula One Common Stock
1279,FWP,Comedy|Drama,Forward Pharma A/S - American Depositary Shares
1280,FWRD,Drama,Forward Air Corporation - Common Stock
1281,FYC,Comedy,First Trust Small Cap Growth AlphaDEX Fund
1282,FYT,Animation|Children's|Musical,First Trust Small Cap Value AlphaDEX Fund
1283,FYX,Western,First Trust Small Cap Core AlphaDEX Fund
1284,GABC,Film-Noir|Mystery,"German American Bancorp, Inc. - Common Stock"
1285,GAIA,Comedy,"Gaia, Inc. - Class A Common Stock"
1286,GAIN,Drama|Romance,Gladstone Investment Corporation - Business Development Company
1287,GAINL,Action|Adventure|Drama,Gladstone Investment Corporation - 6.375% Series E Cumulative Term Preferred Stock due 2025
1288,GAINM,Comedy|Drama|Musical,Gladstone Investment Corporation - 6.25% Series D Cumulative Term Preferred Stock
1289,GALT,Documentary|War,Galectin Therapeutics Inc. - Common Stock
1290,GARS,Drama|Romance,Garrison Capital Inc. - Common Stock
1291,GASS,Action|Adventure,"StealthGas, Inc. - common stock"
1292,GBCI,Comedy,"Glacier Bancorp, Inc. - Common Stock"
1293,GBDC,Drama,"Golub Capital BDC, Inc. - Common Stock"
1294,GBLI,Comedy|War,Global Indemnity Limited - Class A Common Shares
1295,GBLIL,Drama,Global Indemnity Limited - 7.875% Subordinated Notes due 2047
1296,GBLIZ,Drama|Romance,Global Indemnity Limited - 7.75% Subordinated Note Due 2045
1297,GBNK,Comedy,Guaranty Bancorp - Common Stock
1298,GBT,Drama|Musical|War,"Global Blood Therapeutics, Inc. - Common Stock"
1299,GCBC,Drama|War,"Greene County Bancorp, Inc. - Common Stock"
1300,GCVRZ,Drama,Sanofi - Contingent Value Right (Expiring 12/31/2020)
1301,GDEN,Sci-Fi,"Golden Entertainment, Inc. - Common Stock"
1302,GDS,Drama,GDS Holdings Limited - ADS
1303,GEC,Adventure,"Great Elm Capital Group, Inc.  - Common Stock"
1304,GECC,Action|Comedy|Western,Great Elm Capital Corp. - Common Stock
1305,GECCL,Drama,Great Elm Capital Corp. - 6.50% Notes due 2022
1306,GECCM,Drama|Sci-Fi,Great Elm Capital Corp. - 6.75% Notes Due 2025
1307,GEMP,Comedy|Romance,Gemphire Therapeutics Inc. - Common Stock
1308,GENC,Comedy,Gencor Industries Inc. - Common Stock
1309,GENE,Drama|Romance,Genetic Technologies Ltd - American Depositary Shares representing 150 ordinary shares
1310,GENY,Documentary,Principal Millennials Index ETF
1311,GEOS,Comedy,Geospace Technologies Corporation - Common Stock
1312,GERN,Drama,Geron Corporation - Common Stock
1313,GEVO,Crime,"Gevo, Inc. - Common Stock"
1314,GFED,Romance,"Guaranty Federal Bancshares, Inc. - Common Stock"
1315,GFN,Documentary,General Finance Corporation - Common Stock
1316,GFNCP,Drama,General Finance Corporation - Cumulative Redeemable Perpetual Preferred Series C
1317,GFNSL,Comedy,General Finance Corporation - Senior Notes due 2021
1318,GGAL,Comedy|Drama,"Grupo Financiero Galicia S.A. - American Depositary Shares, Class B Shares underlying"
1319,GHDX,Documentary,"Genomic Health, Inc. - Common Stock"
1320,GIFI,Action|Horror|Sci-Fi|Thriller,"Gulf Island Fabrication, Inc. - Common Stock"
1321,GIGM,Horror,GigaMedia Limited - Ordinary Shares
1322,GIII,Horror,"G-III Apparel Group, LTD. - Common Stock"
1323,GILD,Horror,"Gilead Sciences, Inc. - Common Stock"
1324,GILT,Horror,Gilat Satellite Networks Ltd. - Ordinary Shares
1325,GLAC,Horror,Greenland Acquisition Corporation - Ordinary Shares
1326,GLACR,Horror,Greenland Acquisition Corporation - Right
1327,GLACU,Horror,Greenland Acquisition Corporation - Unit
1328,GLACW,Horror,Greenland Acquisition Corporation - Warrant
1329,GLAD,Horror,Gladstone Capital Corporation - Business Development Company
1330,GLADN,Comedy|Horror,Gladstone Capital Corporation - 6.00% Series 2024 Term Preferred Stock
1331,GLBS,Horror,Globus Maritime Limited - Common Stock
1332,GLBZ,Horror|Thriller,Glen Burnie Bancorp - Common Stock
1333,GLDD,Horror,Great Lakes Dredge & Dock Corporation - Common Stock
1334,GLDI,Horror|Sci-Fi,Credit Suisse AG - Credit Suisse Gold Shares Covered Call Exchange Traded Notes
1335,GLG,Action|Horror,"China Commercial Credit, Inc. - Common Stock"
1336,GLIBA,Horror,"GCI Liberty, Inc. - Class A Common Stock"
1337,GLIBP,Horror,"GCI Liberty, Inc. - Series A Cumulative Redeemable Preferred Stock"
1339,GLMD,Horror|Romance,Galmed Pharmaceuticals Ltd. - Ordinary Shares
1340,GLNG,Horror,Golar LNG Limited - Common Shares
1341,GLPG,Horror,Galapagos NV - American Depositary Shares
1342,GLPI,Horror,"Gaming and Leisure Properties, Inc. - Common Stock"
1343,GLRE,Thriller,"Greenlight Reinsurance, Ltd. - Class A Ordinary Shares"
1344,GLUU,Film-Noir|Thriller,Glu Mobile Inc. - Common Stock
1345,GLYC,Horror,"GlycoMimetics, Inc. - Common Stock"
1346,GMLP,Horror,Golar LNG Partners LP - Common Units Representing Limited Partnership
1347,GMLPP,Horror,Golar LNG Partners LP - 8.75% Series A Cumulative Redeemable Preferred Units
1348,GNBC,Horror,"Green Bancorp, Inc. - Common Stock"
1349,GNCA,Horror,"Genocea Biosciences, Inc. - Common Stock"
1350,GNMA,Horror,iShares GNMA Bond ETF
1351,GNMK,Drama,"GenMark Diagnostics, Inc. - Common Stock"
1352,GNMX,Crime|Thriller,"Aevi Genomic Medicine, Inc. - Common Stock"
1353,GNPX,Comedy|Romance,"Genprex, Inc. - Common Stock"
1354,GNRX,Drama,VanEck Vectors Generic Drugs ETF
1355,GNTX,Horror|Thriller,Gentex Corporation - Common Stock
1356,GNTY,Action|Adventure|Sci-Fi,"Guaranty Bancshares, Inc. - Common Stock"
1357,GNUS,Drama|Romance,"Genius Brands International, Inc. - Common Stock"
1358,GOGL,Drama|Thriller,Golden Ocean Group Limited - Common Stock
1359,GOGO,Adventure|Children's|Comedy,Gogo Inc. - Common Stock
1360,GOLD,Drama,Randgold Resources Limited - American Depositary Shares each represented by one Ordinary Share
1361,GOOD,Documentary,Gladstone Commercial Corporation - Real Estate Investment Trust
1362,GOODM,Drama,Gladstone Commercial Corporation - Series D Cumulative Redeemable Preferred Stock
1363,GOODO,Drama,Gladstone Commercial Corporation - 7.50% Series B Cumulative Redeemable Preferred Stock
1364,GOODP,Action,Gladstone Commercial Corporation - 7.75% Series A Cumulative Redeemable Preferred Stock
1365,GOOG,Drama,Alphabet Inc. - Class C Capital Stock
1366,GOOGL,Drama,Alphabet Inc. - Class A Common Stock
1367,GOV,Children's|Comedy,Government Properties Income Trust - Common Shares of Beneficial Interest
1368,GOVNI,Drama,Government Properties Income Trust - 5.875% Senior Notes due 2046
1369,GPAQ,Drama|Thriller,Gordon Pointe Acquisition Corp. - Class A Common Stock
1370,GPAQU,Action|Thriller,Gordon Pointe Acquisition Corp. - Unit
1371,GPAQW,Action|Adventure|Sci-Fi,Gordon Pointe Acquisition Corp. - Warrant
1372,GPIC,Action|Adventure|Sci-Fi,Gaming Partners International Corporation - Common Stock
1373,GPOR,Action|Adventure|Sci-Fi,Gulfport Energy Corporation - Common Stock
1374,GPP,Action|Adventure|Sci-Fi,Green Plains Partners LP - Common Units
1375,GPRE,Action|Adventure|Sci-Fi,"Green Plains, Inc. - Common Stock"
1376,GPRO,Action|Adventure|Sci-Fi,"GoPro, Inc. - Class A Common Stock"
1377,GRBIC,Action|Adventure|Comedy|Crime,Gabelli NextShares Trust - Gabelli RBI NextShares
1378,GRBK,Action|Comedy|Western,"Green Brick Partners, Inc. - Common Stock"
1379,GRFS,Action|Comedy|Western,"Grifols, S.A. - American Depositary Shares"
1380,GRID,Comedy|Musical|Romance,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund
1381,GRIF,Comedy|Musical|Romance,"Griffin Industrial Realty, Inc. - Common Stock"
1382,GRIN,Action|Drama,Grindrod Shipping Holdings Ltd. - Ordinary Shares
1383,GRMN,Action|Sci-Fi,Garmin Ltd. - Common Stock
1384,GRNQ,Drama,Greenpro Capital Corp. - Common Stock
1385,GROW,Action,"U.S. Global Investors, Inc. - Class A Common Stock"
1386,GRPN,Western,"Groupon, Inc. - Common Stock"
1387,GRVY,Action|Horror,"GRAVITY Co., Ltd. - American depositary shares, each representing one common share."
1388,GSBC,Action|Horror,"Great Southern Bancorp, Inc. - Common Stock"
1389,GSHD,Action|Horror,"Goosehead Insurance, Inc. - Class A Common Stock"
1390,GSHT,Comedy,"Gores Holdings II, Inc. - Class A Common Stock"
1391,GSHTU,Action|Comedy|Sci-Fi|War,"Gores Holdings II, Inc. - Unit"
1392,GSHTW,Comedy|Drama,"Gores Holdings II, Inc. - Warrants"
1393,GSIT,Drama|Romance,"GSI Technology, Inc. - Common Stock"
1394,GSKY,Comedy,"GreenSky, Inc. - Common Stock"
1395,GSM,Comedy|Drama,Ferroglobe PLC - Ordinary Shares
1396,GSUM,Crime|Drama|Sci-Fi,Gridsum Holding Inc. - American Depositary Shares
1397,GSVC,Drama,GSV Capital Corp - Common Stock
1398,GT,Romance|War,The Goodyear Tire & Rubber Company - Common Stock
1399,GTHX,Drama,"G1 Therapeutics, Inc. - Common Stock"
1400,GTIM,Drama,Good Times Restaurants Inc. - Common Stock
1401,GTLS,Drama,"Chart Industries, Inc. - Common Stock"
1404,GTXI,Crime|Drama,"GTx, Inc. - Common Stock"
1405,GTYH,Animation|Comedy,"GTY Technology Holdings, Inc. - Class A Ordinary Shares"
1406,GTYHU,Drama,"GTY Technology Holdings, Inc. - Unit"
1407,GTYHW,Horror|Thriller,"GTY Technology Holdings, Inc. - Warrants"
1408,GULF,Action|Romance|War,WisdomTree Middle East Dividend Fund
1409,GURE,Comedy|Romance,"Gulf Resources, Inc. - Common Stock"
1410,GVP,Comedy|Drama,"GSE Systems, Inc. - Common Stock"
1411,GWGH,Drama,"GWG Holdings, Inc - Common Stock"
1412,GWPH,Drama,GW Pharmaceuticals Plc - American Depositary Shares
1413,GWRS,Drama,"Global Water Resources, Inc. - common stock"
1414,GYRO,Comedy,"Gyrodyne , LLC - Common Stock"
1415,HA,Crime|Drama|Romance,"Hawaiian Holdings, Inc. - Common Stock"
1416,HABT,Drama|Musical,"The Habit Restaurants, Inc. - Class A Common Stock"
1417,HAFC,Drama,Hanmi Financial Corporation - Common Stock
1419,HAIN,Drama,"The Hain Celestial Group, Inc. - Common Stock"
1420,HAIR,Documentary,"Restoration Robotics, Inc. - Common Stock"
1421,HALL,Documentary,"Hallmark Financial Services, Inc. - Common Stock"
1422,HALO,Mystery|Thriller,"Halozyme Therapeutics, Inc. - Common Stock"
1423,HAS,Drama,"Hasbro, Inc. - Common Stock"
1424,HAYN,Action,"Haynes International, Inc. - Common Stock"
1425,HBAN,Comedy,Huntington Bancshares Incorporated - Common Stock
1426,HBANN,Children's,Huntington Bancshares Incorporated - Depositary Shares each representing a 1/40th interest in a share of 5.875% Series C Non-Cumulative Perpetual Preferred Stock
1427,HBANO,Thriller,Huntington Bancshares Incorporated - Depositary Shares
1428,HBCP,Drama,"Home Bancorp, Inc. - Common Stock"
1429,HBIO,Action,"Harvard Bioscience, Inc. - Common Stock"
1430,HBK,Thriller,"Hamilton Bancorp, Inc. - Common Stock"
1431,HBMD,Action|Comedy,"Howard Bancorp, Inc. - Common Stock"
1432,HBNC,Action,"Horizon Bancorp, Inc. - Common Stock"
1433,HBP,Comedy|Horror,"Huttig Building Products, Inc. - Common Stock"
1434,HCAP,Action,Harvest Capital Credit Corporation - Common Stock
1436,HCAPZ,Comedy,Harvest Capital Credit Corporation - 6.125% Notes due 2022
1437,HCCH,Drama,HL Acquisitions Corp. - Ordinary Shares
1438,HCCHR,Action|Thriller,HL Acquisitions Corp. - Right
1439,HCCHU,Comedy,HL Acquisitions Corp. - Unit
1440,HCCHW,Comedy,HL Acquisitions Corp. - Warrant
1441,HCCI,Comedy|Romance,"Heritage-Crystal Clean, Inc. - Common Stock"
1442,HCKT,Drama,"The Hackett Group, Inc. - Common Stock"
1443,HCM,Documentary,Hutchison China MediTech Limited - American Depositary Shares
1444,HCSG,Comedy,"Healthcare Services Group, Inc. - Common Stock"
1445,HDP,Comedy|War,"Hortonworks, Inc. - Common Stock"
1446,HDS,Comedy,"HD Supply Holdings, Inc. - Common Stock"
1447,HDSN,Crime,"Hudson Technologies, Inc. - Common Stock"
1448,HEAR,Documentary,Turtle Beach Corporation - Common Stock
1449,HEBT,Comedy,"Hebron Technology Co., Ltd. - Class A Common Shares"
1450,HEES,War,"H&E Equipment Services, Inc. - Common Stock"
1453,HELE,Comedy|Romance,Helen of Troy Limited - Common Stock
1454,HEWG,Comedy,iShares Currency Hedged MSCI Germany ETF
1455,HFBC,Comedy|Romance,"HopFed Bancorp, Inc. - Common Stock"
